
 total force (fx,fy,fz) for set POSTERIOR_DURA and time  0.1825000E+00

       -2.739225E-05 -1.539906E-18 -4.961233E-04

 displacements (vx,vy,vz) for set POSTERIOR_DURA and time  0.1825000E+00

     19680  0.000000E+00  0.000000E+00  0.000000E+00
     19683  0.000000E+00  0.000000E+00  0.000000E+00
     19686  0.000000E+00  0.000000E+00  0.000000E+00
     19689  0.000000E+00  0.000000E+00  0.000000E+00
     19692  0.000000E+00  0.000000E+00  0.000000E+00
     19695  0.000000E+00  0.000000E+00  0.000000E+00
     19698  0.000000E+00  0.000000E+00  0.000000E+00
     19701  0.000000E+00  0.000000E+00  0.000000E+00
     19704  0.000000E+00  0.000000E+00  0.000000E+00
     19707  0.000000E+00  0.000000E+00  0.000000E+00
     19710  0.000000E+00  0.000000E+00  0.000000E+00
     19713  0.000000E+00  0.000000E+00  0.000000E+00
     19716  0.000000E+00  0.000000E+00  0.000000E+00
     20499  0.000000E+00  0.000000E+00  0.000000E+00
     20502  0.000000E+00  0.000000E+00  0.000000E+00
     20505  0.000000E+00  0.000000E+00  0.000000E+00
     20508  0.000000E+00  0.000000E+00  0.000000E+00
     20511  0.000000E+00  0.000000E+00  0.000000E+00
     20514  0.000000E+00  0.000000E+00  0.000000E+00
     20517  0.000000E+00  0.000000E+00  0.000000E+00
     20520  0.000000E+00  0.000000E+00  0.000000E+00
     20523  0.000000E+00  0.000000E+00  0.000000E+00
     20526  0.000000E+00  0.000000E+00  0.000000E+00
     20529  0.000000E+00  0.000000E+00  0.000000E+00
     20532  0.000000E+00  0.000000E+00  0.000000E+00
     21255  0.000000E+00  0.000000E+00  0.000000E+00
     21258  0.000000E+00  0.000000E+00  0.000000E+00
     21261  0.000000E+00  0.000000E+00  0.000000E+00
     21264  0.000000E+00  0.000000E+00  0.000000E+00
     21267  0.000000E+00  0.000000E+00  0.000000E+00
     21270  0.000000E+00  0.000000E+00  0.000000E+00
     21273  0.000000E+00  0.000000E+00  0.000000E+00
     21276  0.000000E+00  0.000000E+00  0.000000E+00
     21279  0.000000E+00  0.000000E+00  0.000000E+00
     21282  0.000000E+00  0.000000E+00  0.000000E+00
     21285  0.000000E+00  0.000000E+00  0.000000E+00
     21288  0.000000E+00  0.000000E+00  0.000000E+00
     22011  0.000000E+00  0.000000E+00  0.000000E+00
     22014  0.000000E+00  0.000000E+00  0.000000E+00
     22017  0.000000E+00  0.000000E+00  0.000000E+00
     22020  0.000000E+00  0.000000E+00  0.000000E+00
     22023  0.000000E+00  0.000000E+00  0.000000E+00
     22026  0.000000E+00  0.000000E+00  0.000000E+00
     22029  0.000000E+00  0.000000E+00  0.000000E+00
     22032  0.000000E+00  0.000000E+00  0.000000E+00
     22035  0.000000E+00  0.000000E+00  0.000000E+00
     22038  0.000000E+00  0.000000E+00  0.000000E+00
